日期,b_column,尖峰出力_萬瓩,a_plant,a_units,n_units,cap_a_萬瓩,grain,category,confidence
20250504,新桃#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250504,星彰#1,50.3,,,0,,彙總,民營電廠IPP,無對應
20250504,星元#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250504,嘉惠(#1~#2),50.3,,,0,,彙總,民營電廠IPP,無對應
20250504,豐德(#1-#3),144.7,,,0,,彙總,民營電廠IPP,無對應
20250504,協和 (#1-#4),36.5,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20250504,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20250504,離島,12.7,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20250504,德基,11.8,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20250504,青山,18.7,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20250504,谷關,11.1,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20250504,天輪,11.6,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20250504,馬鞍,7.9,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20250504,萬大,2.0,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20250504,大觀,5.2,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20250504,鉅工,2.0,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20250504,大觀二,69.2,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20250504,明潭,116.3,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20250504,碧海,4.9,東部發電廠,碧海,1,6.12,單機,台電自有,高
20250504,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20250504,龍澗,7.4,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20250504,卓蘭,7.6,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20250504,水里,0.4,明潭發電廠,水里,1,1.27,單機,台電自有,高
20250504,其他小水力,22.3,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20250504,風力發電,102.1,,,0,,彙總,再生能源彙總,無對應
20250504,太陽能發電,0.0,,,0,,彙總,再生能源彙總,無對應
20250505,核一#1,0.0,,,0,,彙總,核能,無對應
20250505,核一#2,0.0,,,0,,彙總,核能,無對應
20250505,核二#1,0.0,,,0,,彙總,核能,無對應
20250505,核二#2,0.0,,,0,,彙總,核能,無對應
20250505,核三#1,0.0,,,0,,彙總,核能,無對應
20250505,核三#2,94.0,,,0,,彙總,核能,無對應
20250505,林口#1,0.0,林口發電廠,林一機,1,80.0,單機,台電自有,高
20250505,林口#2,76.0,林口發電廠,林二機,1,80.0,單機,台電自有,高
20250505,林口#3,75.9,林口發電廠,林三機,1,80.0,單機,台電自有,高
20250505,台中#1,40.0,台中發電廠,中一機,1,55.0,單機,台電自有,高
20250505,台中#2,44.3,台中發電廠,中二機,1,55.0,單機,台電自有,高
20250505,台中#3,41.8,台中發電廠,中三機,1,55.0,單機,台電自有,高
20250505,台中#4,47.9,台中發電廠,中四機,1,55.0,單機,台電自有,高
20250505,台中#5,42.0,台中發電廠,中五機,1,55.0,單機,台電自有,高
20250505,台中#6,42.1,台中發電廠,中六機,1,55.0,單機,台電自有,高
20250505,台中#7,44.7,台中發電廠,中七機,1,55.0,單機,台電自有,高
20250505,台中#8,44.8,台中發電廠,中八機,1,55.0,單機,台電自有,高
20250505,台中#9,41.5,台中發電廠,中九機,1,55.0,單機,台電自有,高
20250505,台中#10,0.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20250505,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250505,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250505,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20250505,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20250505,大林#1,76.0,大林發電廠,大一機,1,80.0,單機,台電自有,高
20250505,大林#2,75.8,大林發電廠,大二機,1,80.0,單機,台電自有,高
20250505,和平#1,57.5,,,0,,彙總,民營電廠IPP,無對應
20250505,和平#2,58.3,,,0,,彙總,民營電廠IPP,無對應
20250505,麥寮#1,42.4,,,0,,彙總,民營電廠IPP,無對應
20250505,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20250505,麥寮#3,57.2,,,0,,彙總,民營電廠IPP,無對應
20250505,汽電共生,130.9,,,0,,彙總,汽電共生,無對應
20250505,大潭 (#1-#9),542.0,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20250505,通霄 (#1-#6、GT#9),299.2,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20250505,興達 (#1-#5),162.0,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20250505,南部 (#1-#4),81.8,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20250505,大林(#5-#6),33.5,大林發電廠,大六機,1,55.0,單機,台電自有,中
20250505,海湖 (#1-#2),90.2,,,0,,彙總,民營電廠IPP,無對應
20250505,國光 #1,46.2,,,0,,彙總,民營電廠IPP,無對應
20250505,新桃#1,63.6,,,0,,彙總,民營電廠IPP,無對應
20250505,星彰#1,47.9,,,0,,彙總,民營電廠IPP,無對應
20250505,星元#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250505,嘉惠(#1~#2),49.6,,,0,,彙總,民營電廠IPP,無對應
20250505,豐德(#1-#3),150.1,,,0,,彙總,民營電廠IPP,無對應
20250505,協和 (#1-#4),27.8,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20250505,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20250505,離島,12.0,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20250505,德基,7.0,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20250505,青山,12.6,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20250505,谷關,2.6,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20250505,天輪,2.8,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20250505,馬鞍,2.2,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20250505,萬大,2.0,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20250505,大觀,1.2,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20250505,鉅工,0.4,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20250505,大觀二,0.0,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20250505,明潭,0.0,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20250505,碧海,0.5,東部發電廠,碧海,1,6.12,單機,台電自有,高
20250505,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20250505,龍澗,0.0,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20250505,卓蘭,0.0,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20250505,水里,0.3,明潭發電廠,水里,1,1.27,單機,台電自有,高
20250505,其他小水力,10.1,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20250505,風力發電,20.6,,,0,,彙總,再生能源彙總,無對應
20250505,太陽能發電,835.8,,,0,,彙總,再生能源彙總,無對應
20250506,核一#1,0.0,,,0,,彙總,核能,無對應
20250506,核一#2,0.0,,,0,,彙總,核能,無對應
20250506,核二#1,0.0,,,0,,彙總,核能,無對應
20250506,核二#2,0.0,,,0,,彙總,核能,無對應
20250506,核三#1,0.0,,,0,,彙總,核能,無對應
20250506,核三#2,94.2,,,0,,彙總,核能,無對應
20250506,林口#1,0.0,林口發電廠,林一機,1,80.0,單機,台電自有,高
20250506,林口#2,75.8,林口發電廠,林二機,1,80.0,單機,台電自有,高
20250506,林口#3,75.9,林口發電廠,林三機,1,80.0,單機,台電自有,高
20250506,台中#1,50.8,台中發電廠,中一機,1,55.0,單機,台電自有,高
20250506,台中#2,51.0,台中發電廠,中二機,1,55.0,單機,台電自有,高
20250506,台中#3,51.4,台中發電廠,中三機,1,55.0,單機,台電自有,高
20250506,台中#4,50.8,台中發電廠,中四機,1,55.0,單機,台電自有,高
20250506,台中#5,52.4,台中發電廠,中五機,1,55.0,單機,台電自有,高
20250506,台中#6,53.2,台中發電廠,中六機,1,55.0,單機,台電自有,高
20250506,台中#7,52.4,台中發電廠,中七機,1,55.0,單機,台電自有,高
20250506,台中#8,52.8,台中發電廠,中八機,1,55.0,單機,台電自有,高
20250506,台中#9,42.0,台中發電廠,中九機,1,55.0,單機,台電自有,高
20250506,台中#10,0.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20250506,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250506,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250506,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20250506,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20250506,大林#1,76.0,大林發電廠,大一機,1,80.0,單機,台電自有,高
20250506,大林#2,75.8,大林發電廠,大二機,1,80.0,單機,台電自有,高
20250506,和平#1,59.0,,,0,,彙總,民營電廠IPP,無對應
20250506,和平#2,59.8,,,0,,彙總,民營電廠IPP,無對應
20250506,麥寮#1,43.1,,,0,,彙總,民營電廠IPP,無對應
20250506,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20250506,麥寮#3,57.2,,,0,,彙總,民營電廠IPP,無對應
20250506,汽電共生,158.1,,,0,,彙總,汽電共生,無對應
20250506,大潭 (#1-#9),568.7,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20250506,通霄 (#1-#6、GT#9),290.8,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20250506,興達 (#1-#5),151.5,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20250506,南部 (#1-#4),64.9,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20250506,大林(#5-#6),34.3,大林發電廠,大六機,1,55.0,單機,台電自有,中
20250506,海湖 (#1-#2),87.5,,,0,,彙總,民營電廠IPP,無對應
20250506,國光 #1,46.1,,,0,,彙總,民營電廠IPP,無對應
20250506,新桃#1,63.6,,,0,,彙總,民營電廠IPP,無對應
20250506,星彰#1,45.0,,,0,,彙總,民營電廠IPP,無對應
20250506,星元#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250506,嘉惠(#1~#2),106.3,,,0,,彙總,民營電廠IPP,無對應
20250506,豐德(#1-#3),185.0,,,0,,彙總,民營電廠IPP,無對應
20250506,協和 (#1-#4),28.1,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20250506,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20250506,離島,12.1,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20250506,德基,3.3,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20250506,青山,4.8,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20250506,谷關,2.9,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20250506,天輪,3.2,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20250506,馬鞍,2.5,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20250506,萬大,2.0,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20250506,大觀,3.7,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20250506,鉅工,1.5,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20250506,大觀二,0.0,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20250506,明潭,0.0,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20250506,碧海,0.6,東部發電廠,碧海,1,6.12,單機,台電自有,高
20250506,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20250506,龍澗,1.1,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20250506,卓蘭,0.0,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20250506,水里,0.0,明潭發電廠,水里,1,1.27,單機,台電自有,高
20250506,其他小水力,10.9,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20250506,風力發電,2.4,,,0,,彙總,再生能源彙總,無對應
20250506,太陽能發電,709.4,,,0,,彙總,再生能源彙總,無對應
20250507,核一#1,0.0,,,0,,彙總,核能,無對應
20250507,核一#2,0.0,,,0,,彙總,核能,無對應
20250507,核二#1,0.0,,,0,,彙總,核能,無對應
20250507,核二#2,0.0,,,0,,彙總,核能,無對應
20250507,核三#1,0.0,,,0,,彙總,核能,無對應
20250507,核三#2,94.1,,,0,,彙總,核能,無對應
20250507,林口#1,0.0,林口發電廠,林一機,1,80.0,單機,台電自有,高
20250507,林口#2,75.9,林口發電廠,林二機,1,80.0,單機,台電自有,高
20250507,林口#3,76.1,林口發電廠,林三機,1,80.0,單機,台電自有,高
20250507,台中#1,42.2,台中發電廠,中一機,1,55.0,單機,台電自有,高
20250507,台中#2,43.7,台中發電廠,中二機,1,55.0,單機,台電自有,高
20250507,台中#3,50.5,台中發電廠,中三機,1,55.0,單機,台電自有,高
20250507,台中#4,43.4,台中發電廠,中四機,1,55.0,單機,台電自有,高
20250507,台中#5,44.2,台中發電廠,中五機,1,55.0,單機,台電自有,高
20250507,台中#6,44.9,台中發電廠,中六機,1,55.0,單機,台電自有,高
20250507,台中#7,44.7,台中發電廠,中七機,1,55.0,單機,台電自有,高
20250507,台中#8,44.2,台中發電廠,中八機,1,55.0,單機,台電自有,高
20250507,台中#9,42.2,台中發電廠,中九機,1,55.0,單機,台電自有,高
20250507,台中#10,0.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20250507,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250507,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250507,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20250507,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20250507,大林#1,75.8,大林發電廠,大一機,1,80.0,單機,台電自有,高
20250507,大林#2,75.8,大林發電廠,大二機,1,80.0,單機,台電自有,高
20250507,和平#1,57.4,,,0,,彙總,民營電廠IPP,無對應
20250507,和平#2,58.3,,,0,,彙總,民營電廠IPP,無對應
20250507,麥寮#1,43.9,,,0,,彙總,民營電廠IPP,無對應
20250507,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20250507,麥寮#3,57.2,,,0,,彙總,民營電廠IPP,無對應
20250507,汽電共生,137.8,,,0,,彙總,汽電共生,無對應
20250507,大潭 (#1-#9),521.2,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20250507,通霄 (#1-#6、GT#9),299.8,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20250507,興達 (#1-#5),177.1,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20250507,南部 (#1-#4),81.8,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20250507,大林(#5-#6),22.4,大林發電廠,大六機,1,55.0,單機,台電自有,中
20250507,海湖 (#1-#2),44.3,,,0,,彙總,民營電廠IPP,無對應
20250507,國光 #1,45.5,,,0,,彙總,民營電廠IPP,無對應
20250507,新桃#1,63.6,,,0,,彙總,民營電廠IPP,無對應
20250507,星彰#1,45.7,,,0,,彙總,民營電廠IPP,無對應
20250507,星元#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250507,嘉惠(#1~#2),117.8,,,0,,彙總,民營電廠IPP,無對應
20250507,豐德(#1-#3),168.4,,,0,,彙總,民營電廠IPP,無對應
20250507,協和 (#1-#4),28.0,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20250507,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20250507,離島,11.9,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20250507,德基,1.4,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20250507,青山,3.7,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20250507,谷關,3.7,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20250507,天輪,4.5,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20250507,馬鞍,5.1,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20250507,萬大,2.0,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20250507,大觀,2.5,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20250507,鉅工,1.0,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20250507,大觀二,0.0,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20250507,明潭,0.0,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20250507,碧海,1.8,東部發電廠,碧海,1,6.12,單機,台電自有,高
20250507,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20250507,龍澗,6.4,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20250507,卓蘭,8.0,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20250507,水里,0.3,明潭發電廠,水里,1,1.27,單機,台電自有,高
20250507,其他小水力,25.7,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20250507,風力發電,68.1,,,0,,彙總,再生能源彙總,無對應
20250507,太陽能發電,515.7,,,0,,彙總,再生能源彙總,無對應
20250508,核一#1,0.0,,,0,,彙總,核能,無對應
20250508,核一#2,0.0,,,0,,彙總,核能,無對應
20250508,核二#1,0.0,,,0,,彙總,核能,無對應
20250508,核二#2,0.0,,,0,,彙總,核能,無對應
20250508,核三#1,0.0,,,0,,彙總,核能,無對應
20250508,核三#2,94.1,,,0,,彙總,核能,無對應
20250508,林口#1,0.0,林口發電廠,林一機,1,80.0,單機,台電自有,高
20250508,林口#2,75.9,林口發電廠,林二機,1,80.0,單機,台電自有,高
20250508,林口#3,76.1,林口發電廠,林三機,1,80.0,單機,台電自有,高
20250508,台中#1,41.9,台中發電廠,中一機,1,55.0,單機,台電自有,高
20250508,台中#2,42.6,台中發電廠,中二機,1,55.0,單機,台電自有,高
20250508,台中#3,51.6,台中發電廠,中三機,1,55.0,單機,台電自有,高
20250508,台中#4,42.3,台中發電廠,中四機,1,55.0,單機,台電自有,高
20250508,台中#5,43.5,台中發電廠,中五機,1,55.0,單機,台電自有,高
20250508,台中#6,44.1,台中發電廠,中六機,1,55.0,單機,台電自有,高
20250508,台中#7,43.9,台中發電廠,中七機,1,55.0,單機,台電自有,高
20250508,台中#8,44.1,台中發電廠,中八機,1,55.0,單機,台電自有,高
20250508,台中#9,42.5,台中發電廠,中九機,1,55.0,單機,台電自有,高
20250508,台中#10,0.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20250508,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250508,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250508,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20250508,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20250508,大林#1,75.8,大林發電廠,大一機,1,80.0,單機,台電自有,高
20250508,大林#2,75.8,大林發電廠,大二機,1,80.0,單機,台電自有,高
20250508,和平#1,58.9,,,0,,彙總,民營電廠IPP,無對應
20250508,和平#2,59.8,,,0,,彙總,民營電廠IPP,無對應
20250508,麥寮#1,42.8,,,0,,彙總,民營電廠IPP,無對應
20250508,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20250508,麥寮#3,57.2,,,0,,彙總,民營電廠IPP,無對應
20250508,汽電共生,151.3,,,0,,彙總,汽電共生,無對應
20250508,大潭 (#1-#9),560.6,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20250508,通霄 (#1-#6、GT#9),292.7,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20250508,興達 (#1-#5),173.5,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20250508,南部 (#1-#4),80.6,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20250508,大林(#5-#6),22.5,大林發電廠,大六機,1,55.0,單機,台電自有,中
20250508,海湖 (#1-#2),89.5,,,0,,彙總,民營電廠IPP,無對應
